price,sellable_online,other_colors,height,width,category_Bar furniture,category_Beds,category_Bookcases & shelving units,category_Cabinets & cupboards,category_Café furniture,category_Chairs,category_Chests of drawers & drawer units,category_Children's furniture,category_Nursery furniture,category_Outdoor furniture,category_Room dividers,"category_Sideboards, buffets & console tables",category_Sofas & armchairs,category_TV & media furniture,category_Tables & desks,category_Trolleys,category_Wardrobes
270.0,True,0,101.679970436068,81.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30.0,True,0,35.0,33.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
245.0,True,0,93.0,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
185.0,True,1,202.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145.0,True,1,202.0,40.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75.0,True,1,70.0,25.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
137.0,True,0,101.679970436068,180.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
450.0,True,1,147.0,77.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35.0,True,0,101.679970436068,83.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
195.0,True,1,147.0,42.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
225.0,True,0,175.0,51.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
165.0,True,1,171.0,78.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
476.0,True,0,199.0,65.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295.0,True,0,83.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
495.0,True,0,95.0,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.0,True,0,18.0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
500.0,True,1,147.0,77.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95.0,True,1,106.0,40.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
656.0,True,1,210.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1510.0,True,1,237.0,280.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99.0,True,1,101.679970436068,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
220.0,True,1,70.0,70.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125.0,True,1,202.0,20.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
450.0,True,0,198.0,44.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.0,True,1,101.679970436068,56.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,True,1,5.0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
570.0,True,0,155.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
620.0,True,1,80.0,140.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
915.0,True,1,202.0,120.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45.0,True,1,101.679970436068,77.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
149.0,True,0,180.0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
395.0,True,0,175.0,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
385.0,True,1,202.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
345.0,True,0,83.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
275.0,True,0,150.0,46.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115.0,True,1,106.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
725.0,True,1,182.0,182.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90.0,True,0,101.679970436068,61.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
575.0,True,1,202.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
400.0,True,1,175.0,70.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135.0,True,0,70.0,25.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
554.0,True,0,101.679970436068,200.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
920.0,True,1,74.0,120.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295.0,True,0,136.0,51.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,True,0,15.0,13.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
796.0,True,1,197.0,90.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
340.0,True,1,202.0,40.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
345.0,True,1,147.0,42.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84.0,True,0,140.0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315.0,True,1,106.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115.0,True,0,42.0,77.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
237.0,True,0,190.0,67.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
450.0,True,0,147.0,77.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1719.0,True,1,220.0,210.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35.0,True,0,18.0,55.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.0,True,1,15.0,25.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.0,True,1,101.679970436068,56.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
395.0,True,1,147.0,112.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
445.0,True,1,190.0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50.0,True,1,101.679970436068,76.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145.0,True,0,94.0,92.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.0,True,0,15.0,13.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
345.0,True,1,106.0,240.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
420.0,True,0,179.0,89.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
250.0,True,1,72.0,70.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.6,True,1,101.679970436068,40.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
345.0,True,0,81.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
417.0,True,1,27.0,160.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
516.0,True,1,202.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.0,True,0,18.0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
585.0,True,1,202.0,80.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
495.0,True,0,136.0,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
695.0,True,0,161.0,90.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
440.0,True,0,124.0,89.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
695.0,True,0,175.0,202.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
509.0,True,0,199.0,132.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.0,True,0,101.679970436068,33.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
370.0,True,1,202.0,160.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
180.0,True,0,70.0,50.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
